市区町村,月,回収施設数合計,延べ宿泊者数,実宿泊者数,外国人延べ宿泊者数,外国人実宿泊者数,定員稼働率,利用客室数,客室稼働率
三重県三重郡菰野町,9月,10,10212,9630,112,82,27.6,4071,47.6
三重県伊勢市,1月,14,47796,38724,1059,698,50.9,34624,70.3
三重県伊勢市,2月,13,41090,32907,824,613,53.3,29125,66.0
三重県伊勢市,3月,11,45348,36630,1237,991,64.1,33150,81.3
三重県伊勢市,4月,15,48484,38943,2134,1380,51.7,37040,73.1
三重県伊勢市,5月,12,47660,37318,1612,1089,58.0,34177,73.3
三重県伊勢市,6月,11,35487,29112,1536,978,47.3,30043,68.6
三重県伊勢市,7月,15,43522,35423,1166,945,46.3,31583,61.2
三重県伊勢市,8月,13,49477,41272,1046,799,59.8,37261,76.8
三重県伊勢市,9月,14,44580,35374,1331,804,53.6,31913,67.2
三重県伊勢市,10月,12,48048,39810,2004,1543,61.3,32907,72.8
三重県伊勢市,11月,12,49155,40460,1747,1408,69.8,36373,86.4
三重県伊勢市,12月,12,41253,34124,1458,1023,56.7,32632,75.0
三重県志摩市,1月,20,48427,46584,1081,1025,27.0,20540,41.0
三重県志摩市,2月,21,49439,47648,883,832,30.3,21799,47.9
三重県志摩市,3月,20,71827,69016,2265,2093,41.8,27502,60.0
三重県志摩市,4月,18,51644,48669,2722,2598,32.1,22999,52.2
三重県志摩市,5月,16,49271,47349,1553,1452,33.3,19904,51.4
三重県志摩市,6月,16,37580,36027,1368,1293,25.5,15807,41.0
三重県志摩市,7月,17,51570,48509,1104,1039,33.6,19946,49.8
三重県志摩市,8月,17,86216,80401,1680,1555,56.2,29314,73.2
三重県志摩市,9月,16,51212,49180,1229,1165,34.9,21810,57.2
三重県志摩市,10月,18,58146,55552,1937,1820,41.5,21247,53.8
三重県志摩市,11月,19,72394,68849,4647,4277,46.4,28555,67.9
三重県志摩市,12月,18,56588,53615,2619,2360,36.6,22713,60.3
三重県津市,1月,17,34340,27471,1572,632,39.4,26769,55.6
三重県津市,2月,19,36377,29385,2256,1026,40.1,30042,65.5
三重県津市,3月,18,48477,39532,3635,1803,48.9,37006,73.3
三重県津市,4月,17,43563,33421,6020,3223,46.4,31861,65.9
三重県津市,5月,17,41350,31767,4378,2214,42.6,32115,64.3
三重県津市,6月,16,31410,25544,2641,949,36.5,26327,62.5
三重県津市,7月,16,35527,27821,1397,868,44.0,28022,63.0
三重県津市,8月,15,40631,33087,1228,604,51.5,29039,65.4
三重県津市,9月,16,35548,27237,3373,1499,41.5,31243,66.7
三重県津市,10月,17,45334,36158,4760,2074,46.7,35101,70.2
三重県津市,11月,16,41453,32594,3794,1611,46.4,31949,71.6
三重県津市,12月,16,36695,29894,2744,1452,39.8,29346,63.7
三重県鈴鹿市,1月,11,28116,22989,1233,1003,42.3,20650,52.8
三重県鈴鹿市,2月,11,24593,20711,567,431,45.2,17829,56.8
三重県鈴鹿市,3月,11,39844,33288,1145,1035,59.9,27884,71.3
三重県鈴鹿市,4月,10,32597,24281,4615,3337,53.4,24565,70.5
三重県鈴鹿市,5月,10,33425,25239,1089,691,53.0,24688,68.6
三重県鈴鹿市,6月,10,32885,26994,1732,1078,52.3,25668,69.8
三重県鈴鹿市,9月,11,34499,28477,2184,1406,53.6,24107,63.7
三重県鈴鹿市,12月,10,33140,28897,2100,1836,56.4,21394,65.5
三重県鳥羽市,1月,16,39042,37318,557,493,29.1,14122,53.2
三重県鳥羽市,2月,18,41457,39625,420,388,32.1,15619,61.2
三重県鳥羽市,3月,18,66452,62927,1272,1147,43.9,23538,77.4
三重県鳥羽市,4月,17,38179,35640,1423,1103,29.0,15073,58.8
三重県鳥羽市,5月,18,48725,45602,1094,937,31.3,18624,58.6
三重県鳥羽市,6月,18,39854,35398,3414,2373,26.5,14845,47.8
三重県鳥羽市,7月,19,50293,46088,947,763,32.3,17820,55.8
三重県鳥羽市,8月,17,68654,63695,481,427,46.7,21472,72.8
三重県鳥羽市,9月,18,44144,41084,1517,1264,32.5,17515,58.8
三重県鳥羽市,10月,17,54707,50828,1404,1064,35.8,21304,69.9
三重県鳥羽市,11月,15,57562,53319,1555,1268,41.0,21418,78.4
三重県鳥羽市,12月,17,55542,53506,1441,1267,35.7,20015,64.2
京都府京丹後市,1月,22,20444,18518,478,354,34.7,9911,53.8
京都府京丹後市,2月,19,15825,13906,231,140,35.9,8378,57.3
京都府京丹後市,3月,21,20877,18558,461,277,39.4,10724,62.4
京都府京丹後市,4月,23,13002,10482,865,332,24.3,8257,48.0
京都府京丹後市,5月,21,12868,10451,1018,347,25.0,7538,44.9
京都府京丹後市,6月,21,11468,8805,840,374,23.7,6986,43.8
京都府京丹後市,7月,21,17181,14263,657,207,34.7,9375,57.7
京都府京丹後市,8月,21,23599,20230,271,192,47.7,11046,68.0
京都府京丹後市,9月,22,13652,10866,407,238,27.2,8386,51.4
京都府京丹後市,10月,19,13653,11025,909,384,29.6,8818,57.3
京都府京丹後市,11月,17,19692,17046,1024,373,49.9,10600,77.1
京都府京丹後市,12月,21,19662,17504,738,232,39.7,10014,61.6
京都府京都市,1月,307,948837,571728,500455,255494,45.5,514628,60.9
京都府京都市,2月,292,826205,481320,408240,200311,46.6,448425,63.2
京都府京都市,3月,282,1097483,628556,611180,288120,54.1,607410,74.5
京都府京都市,4月,291,1311954,688752,900940,430376,64.8,685238,85.2
京都府京都市,5月,284,1256406,690984,736196,345281,62.3,651075,81.0
京都府京都市,6月,298,1097097,620112,619567,293406,55.5,590060,74.6
京都府京都市,7月,292,1048784,597959,620702,301526,51.7,562844,69.0
京都府京都市,8月,282,1114960,664938,623162,316323,55.0,587585,71.7
京都府京都市,9月,259,1036651,582172,559505,255910,57.3,581575,80.0
京都府京都市,10月,260,1169814,629945,683497,292988,64.5,616431,86.5
京都府京都市,11月,258,1101202,614436,614567,279679,62.6,586741,83.8
京都府京都市,12月,287,1120692,648383,572419,277584,56.4,604322,75.3
京都府宮津市,1月,10,6185,5597,1983,1677,27.3,2625,47.0
京都府宮津市,2月,10,5070,4606,1484,1270,24.8,2266,45.0
京都府宮津市,4月,11,6419,5656,2878,2304,26.9,2985,50.8
京都府宮津市,5月,11,6655,6108,1771,1437,27.0,3115,51.3
京都府宮津市,6月,11,4591,4162,1495,1198,19.2,2138,36.4
京都府宮津市,7月,11,6210,5534,1775,1376,25.2,2812,46.3
京都府宮津市,8月,10,9136,8378,1602,1272,40.4,3667,65.7
佐賀県佐賀市,1月,17,29410,19167,3008,1892,46.7,22548,67.1
佐賀県佐賀市,2月,17,29039,20196,3302,2423,46.9,23309,75.7
佐賀県佐賀市,3月,18,32808,22835,4649,4152,46.5,25050,71.6
佐賀県佐賀市,4月,16,29491,19784,4570,3699,46.1,24258,75.0
佐賀県佐賀市,5月,17,31784,24873,4662,3274,46.6,24121,70.4
佐賀県佐賀市,6月,16,26570,17513,3847,2874,45.3,21294,66.8
佐賀県佐賀市,7月,17,28221,23847,2950,2416,41.4,23640,68.9
佐賀県佐賀市,8月,17,33879,29922,2677,2461,49.7,23213,67.7
佐賀県佐賀市,9月,16,22371,15856,2694,1945,35.0,18298,56.6
佐賀県佐賀市,10月,17,33437,29087,4312,3538,48.8,25407,74.5
佐賀県佐賀市,11月,16,29316,20822,4274,3540,46.5,21051,67.5
佐賀県佐賀市,12月,15,30198,22968,3807,3260,48.2,22864,72.5
佐賀県唐津市,1月,10,10630,9663,1285,1075,27.5,4520,42.9
佐賀県唐津市,3月,11,14483,11956,1526,1135,38.1,5544,53.2
佐賀県唐津市,4月,10,13716,12269,1208,927,36.7,5622,55.1
佐賀県唐津市,6月,10,15648,9358,1412,1138,44.8,4435,44.8
佐賀県唐津市,7月,10,11944,7530,671,341,41.6,3887,41.4
佐賀県唐津市,8月,10,19205,12437,579,427,55.2,5435,56.6
佐賀県唐津市,9月,10,12661,11312,957,595,37.6,5263,56.6
佐賀県唐津市,10月,11,13308,11883,1576,1099,35.0,5631,54.1
佐賀県唐津市,11月,12,15409,13280,1370,1026,38.3,6601,61.1
佐賀県唐津市,12月,12,12899,11747,1220,582,31.1,5928,53.1
佐賀県嬉野市,1月,13,27113,25116,5826,5503,36.3,11445,60.8
佐賀県嬉野市,2月,13,19762,18961,2950,2834,35.2,8652,60.8
佐賀県嬉野市,3月,13,26427,24195,4293,4088,40.3,11065,66.0
佐賀県嬉野市,4月,15,26810,25162,5010,4721,34.8,11722,61.2
佐賀県嬉野市,5月,14,29214,26122,3451,3294,37.2,11309,58.1
佐賀県嬉野市,6月,14,16797,15595,2240,2141,24.2,7733,44.8
佐賀県嬉野市,7月,14,16156,15661,1723,1668,22.6,7192,40.3
佐賀県嬉野市,8月,12,17690,16292,1120,1083,34.2,6532,47.7
佐賀県嬉野市,9月,12,14827,14070,733,716,26.5,5665,45.2
佐賀県嬉野市,10月,14,26498,24813,4951,4697,33.8,12218,62.8
佐賀県嬉野市,11月,12,24895,23231,3820,3670,42.2,10829,72.5
佐賀県嬉野市,12月,13,24130,22157,3933,3848,37.2,10006,62.2
佐賀県武雄市,1月,10,9310,6382,2314,1275,48.5,6465,71.9
佐賀県武雄市,4月,10,8739,5707,1999,1567,47.1,6345,72.9
兵庫県姫路市,1月,13,54266,44315,2861,2096,46.3,43728,65.4
兵庫県姫路市,2月,15,59167,48524,2723,2159,51.3,48811,74.5
兵庫県姫路市,3月,15,77760,64158,5435,4088,57.9,60971,79.4
兵庫県姫路市,4月,17,87822,70062,8180,6280,58.6,67040,76.3
兵庫県姫路市,5月,16,84281,65888,6483,4682,58.3,68217,80.0
兵庫県姫路市,6月,16,83713,67260,4693,3430,54.9,70339,79.4
兵庫県姫路市,7月,18,85572,69558,5717,4327,53.1,70681,76.5
兵庫県姫路市,8月,17,93133,73893,5199,3973,61.8,68502,81.2
兵庫県姫路市,9月,18,82517,66197,6039,4178,52.9,70832,79.2
兵庫県姫路市,10月,18,99292,82733,10255,8147,61.6,81447,88.1
兵庫県姫路市,11月,17,96517,81051,8295,6713,62.5,76544,86.0
兵庫県姫路市,12月,16,84255,68254,5065,3718,58.3,63800,74.8
兵庫県洲本市,1月,12,24359,22684,300,289,33.6,8990,62.1
兵庫県洲本市,2月,13,23886,22681,231,221,36.3,9058,69.1
兵庫県洲本市,3月,12,30499,28686,214,199,42.0,10828,74.8
兵庫県洲本市,4月,13,28464,25586,397,327,35.9,10136,63.4
兵庫県洲本市,5月,12,24228,22496,265,208,33.4,9722,67.2
兵庫県洲本市,6月,12,20186,18911,102,88,28.6,8630,61.5
兵庫県洲本市,7月,13,28155,26178,251,234,37.6,10335,69.3
兵庫県洲本市,8月,12,39426,35707,164,146,54.1,12065,84.1
兵庫県洲本市,9月,13,25660,23595,421,413,35.4,10105,70.0
兵庫県洲本市,10月,14,29635,27694,563,516,35.2,11850,69.9
兵庫県洲本市,11月,11,26414,24490,476,418,38.5,10021,74.2
兵庫県洲本市,12月,13,26689,23614,346,315,35.7,9935,66.6
兵庫県神戸市,1月,79,375959,288522,62513,42083,48.6,224973,67.2
兵庫県神戸市,2月,78,329373,260192,54109,36336,50.4,196012,71.4
兵庫県神戸市,3月,75,419981,335303,54208,37428,57.7,243180,77.1
兵庫県神戸市,4月,77,382597,279726,77886,48671,54.9,228835,76.5
兵庫県神戸市,5月,78,415189,329360,80528,51064,54.7,248196,75.0
兵庫県神戸市,6月,77,358327,275874,65978,40630,50.7,225242,73.1
兵庫県神戸市,7月,75,367421,272016,70914,41619,50.9,223985,71.8
兵庫県神戸市,8月,73,428342,332467,58261,33734,62.8,221975,76.8
兵庫県神戸市,9月,69,356543,271173,68455,45933,54.3,214131,75.2
兵庫県神戸市,10月,70,420544,327892,101807,68491,58.9,249891,80.9
兵庫県神戸市,11月,73,406364,318775,79597,52834,57.8,249411,79.6
兵庫県神戸市,12月,77,425336,331449,73483,48819,56.8,249522,75.9
兵庫県美方郡香美町,4月,10,1379,906,2,2,4.4,345,6.7
兵庫県美方郡香美町,5月,10,2429,1565,2,2,7.3,1074,20.3
兵庫県美方郡香美町,7月,11,4529,2150,7,7,13.0,1858,32.1
兵庫県美方郡香美町,8月,10,8881,3640,0,0,26.9,2355,44.7
兵庫県豊岡市,1月,30,33694,30675,4420,3536,32.4,15654,51.1
兵庫県豊岡市,2月,32,32685,29938,3758,3169,34.4,15661,54.0
兵庫県豊岡市,3月,30,39885,37183,5312,4260,38.3,18797,60.8
兵庫県豊岡市,4月,41,30679,26718,8800,6986,28.5,16127,49.9
兵庫県豊岡市,5月,28,31713,28000,6441,4810,30.7,16073,51.6
兵庫県豊岡市,6月,39,27282,23166,4201,3139,24.4,13071,41.1
兵庫県豊岡市,7月,37,31215,26732,2558,2089,29.0,13863,44.9
兵庫県豊岡市,8月,39,46635,39937,2825,2090,40.3,18319,51.9
兵庫県豊岡市,9月,41,31620,25857,4902,3287,27.4,16859,48.4
兵庫県豊岡市,10月,27,34598,29578,8824,6698,35.7,16429,52.4
兵庫県豊岡市,11月,31,45389,40754,6452,5233,41.1,22351,66.8
兵庫県豊岡市,12月,31,41895,38419,5525,4842,37.4,20839,60.3
北海道函館市,1月,19,124963,88111,62524,45322,55.9,67235,75.3
北海道函館市,2月,20,113231,83998,51319,37603,55.0,57437,69.5
北海道函館市,3月,19,109749,79964,25817,17964,52.7,58959,71.3
北海道函館市,4月,20,110314,84963,30651,23189,49.4,61345,69.1
北海道函館市,5月,18,105630,80930,22296,16273,53.1,58108,75.5
北海道函館市,6月,17,80115,56728,20318,15413,53.0,47173,77.7
北海道函館市,7月,18,118079,89048,26063,20624,59.3,61994,80.0
北海道函館市,8月,19,139650,100534,20878,15356,65.6,68743,82.2
北海道函館市,9月,18,107525,81579,17013,12890,57.2,60642,82.6
北海道函館市,10月,20,140690,103198,32364,23654,61.7,76848,84.0
北海道函館市,11月,19,107947,75057,29080,20738,53.5,61053,76.3
北海道函館市,12月,18,111827,80808,41041,30392,54.0,61526,74.8
北海道北見市,1月,15,30206,23291,1548,1207,35.9,24172,53.4
北海道北見市,2月,13,38843,30718,4354,3819,53.2,30236,77.0
北海道北見市,3月,14,25149,20054,1213,1055,31.8,19165,46.9
北海道北見市,4月,13,22655,17631,230,167,30.3,17985,46.6
北海道北見市,5月,14,34058,28325,1294,1048,39.3,25801,57.4
北海道北見市,6月,14,40026,32406,1329,1105,47.7,30748,70.7
北海道北見市,7月,13,40315,32923,1404,980,48.1,32257,75.9
北海道北見市,8月,12,40181,33192,2591,1934,50.6,29077,75.4
北海道北見市,9月,13,41658,34065,1197,993,51.4,31714,77.1
北海道北見市,10月,13,36668,29399,1341,1109,43.7,29310,69.0
北海道北見市,11月,13,27367,20871,657,607,36.6,21762,56.4
北海道北見市,12月,12,25360,19525,448,400,34.7,19372,52.6
北海道千歳市,1月,13,45333,27661,17612,11262,64.6,31879,89.3
北海道千歳市,2月,15,42885,30647,15555,11771,65.7,29363,90.6
北海道千歳市,3月,16,42713,29545,8281,6154,55.6,30917,80.1
北海道千歳市,4月,13,33650,24963,6014,4438,48.1,24307,68.4
北海道千歳市,5月,13,40603,30172,6275,4588,54.5,27992,70.9
北海道千歳市,6月,15,43625,31119,7291,5446,57.8,31214,79.1
北海道千歳市,7月,14,50009,36146,9970,7061,61.9,33667,82.2
北海道千歳市,8月,15,55493,38506,8679,6360,67.2,35270,85.5
北海道千歳市,9月,15,45096,33646,5246,3815,59.8,32171,79.9
北海道千歳市,10月,14,42661,31245,8359,6306,58.8,29541,79.3
北海道千歳市,11月,14,35931,25544,5747,4071,52.1,25806,75.6
北海道千歳市,12月,14,49026,32819,18643,13146,59.8,33325,80.0
北海道富良野市,3月,10,30713,17038,15371,8021,51.9,15593,60.3
北海道小樽市,1月,23,52852,38566,28406,21841,54.5,26062,78.1
北海道小樽市,2月,12,49006,36314,24614,18285,58.0,23549,81.6
北海道小樽市,3月,23,38329,30688,10240,8355,38.0,19750,58.0
北海道小樽市,4月,11,23610,19076,5723,4607,27.1,12750,41.9
北海道小樽市,5月,13,39387,33699,7404,6302,38.2,20685,59.1
北海道小樽市,6月,13,43752,36328,9138,7599,43.9,22778,67.3
北海道小樽市,7月,24,55772,46818,12108,10218,50.5,27357,73.8
北海道小樽市,8月,13,61367,50737,9799,8226,59.5,27289,78.0
北海道小樽市,9月,13,45007,38160,6523,5520,45.1,23456,69.3
北海道小樽市,10月,23,44910,37559,10480,9008,41.4,22431,61.4
北海道小樽市,11月,13,32668,26858,8450,7274,32.7,17094,50.5
北海道小樽市,12月,22,45641,36322,22752,18774,44.8,22088,63.2
北海道帯広市,1月,16,49082,36815,3048,2283,54.4,40926,69.0
北海道帯広市,2月,16,53764,38946,5184,3846,59.9,42438,73.3
北海道帯広市,3月,16,55376,41112,2032,1373,55.7,44167,68.9
北海道帯広市,4月,16,46284,35335,1375,1141,53.0,36992,64.5
北海道帯広市,5月,14,50507,38905,2458,2000,63.4,37968,73.6
北海道帯広市,6月,14,51712,38895,2710,2154,72.1,38040,82.8
北海道帯広市,7月,14,65641,48049,9071,6851,78.1,48622,84.3
北海道帯広市,8月,14,66107,52142,6345,4855,82.8,46163,88.0
北海道帯広市,9月,15,61068,46596,5778,4586,77.3,46043,88.2
北海道帯広市,10月,15,59844,46781,4681,4088,74.0,44406,83.5
北海道帯広市,11月,16,50098,37026,3714,2793,61.1,39629,74.3
北海道帯広市,12月,13,39495,30354,3517,2804,54.7,30595,66.8
北海道後志総合振興局倶知安町,3月,10,24253,7820,20312,6456,45.2,9686,71.3
北海道後志総合振興局倶知安町,4月,11,5402,1854,2945,850,10.1,3377,24.8
北海道後志総合振興局倶知安町,6月,12,7267,2967,2302,686,13.2,5057,36.1
北海道後志総合振興局倶知安町,9月,10,3011,1227,1047,311,7.2,1693,19.9
北海道後志総合振興局倶知安町,10月,11,2475,1290,955,448,4.9,905,7.1
北海道後志総合振興局倶知安町,11月,11,1066,471,492,139,2.2,639,5.2
北海道旭川市,1月,23,120727,85638,42477,31495,61.6,82407,81.1
北海道旭川市,2月,23,107312,79133,32404,22235,65.1,74060,85.4
北海道旭川市,3月,25,103134,79391,25087,20468,49.8,72825,68.1
北海道旭川市,4月,22,68344,53744,10650,9221,37.6,52443,55.4
北海道旭川市,5月,21,92446,71154,14112,11936,50.3,65498,69.4
北海道旭川市,6月,21,111828,77990,14878,12092,61.4,77675,82.9
北海道旭川市,7月,19,127207,84367,26698,19152,71.3,81948,89.4
北海道旭川市,8月,20,121468,92528,19485,16277,66.8,80085,86.3
北海道旭川市,9月,20,99696,76195,12656,9595,57.9,72008,81.4
北海道旭川市,10月,21,113613,87689,22108,19369,58.2,81191,81.4
北海道旭川市,11月,22,89011,66693,12309,10224,45.4,67014,66.8
北海道旭川市,12月,22,117706,89148,45794,35598,58.1,77471,74.7
北海道札幌市,1月,118,944649,544239,569298,307663,77.4,524357,84.8
北海道札幌市,2月,123,949668,601030,476564,281878,77.6,533438,88.8
北海道札幌市,3月,126,872012,575576,272671,160542,62.0,509802,73.1
北海道札幌市,4月,115,659794,428722,222934,126352,48.1,425392,62.9
北海道札幌市,5月,110,778470,523215,214510,124366,57.4,483925,70.8
北海道札幌市,6月,111,826349,540847,249316,145270,62.8,524890,79.5
北海道札幌市,7月,112,980142,644331,339059,201500,72.8,577525,86.1
北海道札幌市,8月,107,955853,616231,290669,166280,77.0,549484,86.3
北海道札幌市,9月,107,809506,535925,207610,122147,67.6,528704,85.2
北海道札幌市,10月,124,906834,599051,304145,187821,63.8,561692,79.8
北海道札幌市,11月,115,768636,499663,246467,144539,59.8,483250,75.5
北海道札幌市,12月,113,1017170,626719,574149,321242,73.1,562989,81.9
北海道登別市,1月,12,97300,84095,54102,44211,42.6,41926,73.9
北海道登別市,2月,12,71880,63040,39636,32532,40.9,32258,72.2
北海道登別市,3月,12,68985,62277,21890,19070,34.8,28954,58.7
北海道登別市,4月,12,52319,48223,20588,18312,27.3,22792,47.8
北海道登別市,5月,10,63776,57610,21273,18309,33.6,29235,61.1
北海道登別市,8月,10,75077,66829,22480,18994,39.5,31104,65.0
北海道登別市,9月,10,64599,58098,19784,17423,35.2,29368,63.4
北海道登別市,10月,10,76623,70046,29267,25495,40.4,34790,72.7
北海道登別市,12月,10,73915,66040,42407,37117,38.9,33324,69.7
北海道苫小牧市,1月,10,33751,23759,3115,2091,51.8,26874,72.8
北海道苫小牧市,2月,10,35069,24358,4799,3408,59.6,28314,85.0
北海道苫小牧市,3月,10,33131,23495,2236,2059,50.8,24334,66.0
北海道釧路市,1月,20,77185,49503,15661,12305,43.1,47311,55.3
北海道釧路市,2月,19,82085,64778,25083,19146,51.9,54766,73.4
北海道釧路市,3月,19,68822,54462,7840,6061,39.0,49570,58.8
北海道釧路市,4月,19,46730,38236,2920,2459,28.2,36407,47.5
北海道釧路市,5月,19,70070,57084,8056,6685,40.9,49041,61.9
北海道釧路市,6月,18,72556,56565,8607,7121,46.4,47450,67.8
北海道釧路市,7月,19,91488,71297,11991,9566,53.3,60162,76.0
北海道釧路市,8月,18,110646,79282,9733,7724,64.8,62993,80.4
北海道釧路市,9月,20,93732,72462,7876,6168,54.1,63111,76.2
北海道釧路市,10月,19,78833,59695,10985,8693,47.8,54430,69.8
北海道釧路市,11月,20,61578,48195,3791,2992,35.5,46263,55.8
北海道釧路市,12月,19,57749,45341,6226,5125,32.9,42862,51.9
千葉県千葉市,1月,24,102021,69289,14099,7859,45.9,76759,64.4
千葉県千葉市,2月,23,100285,66128,11193,6395,53.6,73350,72.8
千葉県千葉市,3月,21,100168,68414,12931,7441,54.4,74611,74.1
千葉県千葉市,4月,25,131534,84609,26211,14853,55.5,96343,77.5
千葉県千葉市,5月,22,103601,67114,18809,10644,49.2,76843,70.0
千葉県千葉市,6月,23,105138,74903,15336,10336,49.6,79558,70.4
千葉県千葉市,7月,22,93851,67128,12521,7791,50.9,71743,70.1
千葉県千葉市,8月,23,113847,86237,16212,11349,56.1,79536,69.9
千葉県千葉市,9月,22,94191,64679,10954,6589,49.8,70361,71.7
千葉県千葉市,10月,23,113112,82630,11961,7703,55.0,87841,80.4
千葉県千葉市,11月,22,92148,64315,8646,4487,51.2,71579,73.1
千葉県千葉市,12月,23,128618,98956,11242,8822,56.2,90630,75.0
千葉県南房総市,1月,17,36407,33992,115,111,31.5,16164,64.1
千葉県南房総市,2月,25,36270,34262,429,429,34.4,16475,69.4
千葉県南房総市,3月,24,36011,35244,263,263,37.3,14751,67.0
千葉県南房総市,4月,26,31542,30457,246,246,27.8,13732,54.9
千葉県南房総市,5月,16,24313,22454,48,48,27.2,10694,56.3
千葉県南房総市,6月,16,30236,27403,362,362,28.3,11957,50.2
千葉県南房総市,7月,14,28537,25539,42,42,34.5,11531,65.0
千葉県南房総市,8月,12,35247,32383,150,150,49.2,11831,76.3
千葉県南房総市,9月,23,20501,18993,77,77,27.2,9286,56.4
千葉県南房総市,10月,26,25272,23312,60,60,28.1,10826,55.8
千葉県南房総市,11月,13,25885,24380,178,168,35.5,11432,71.6
千葉県南房総市,12月,13,25501,23659,70,70,32.6,10674,64.7
千葉県市原市,1月,10,18525,12743,228,151,47.7,17526,61.8
千葉県市原市,2月,10,21083,14184,555,247,60.0,20642,80.6
千葉県成田市,1月,19,222985,200361,132035,119163,46.3,145057,72.4
千葉県成田市,2月,19,205776,182506,118586,106625,47.9,137966,77.5
千葉県成田市,3月,19,237994,210534,129158,116450,48.3,158169,76.8
千葉県成田市,4月,18,226346,200938,122209,109643,53.4,142030,85.1
千葉県成田市,5月,16,201616,177302,111144,97488,47.0,126385,75.2
千葉県成田市,6月,17,181490,161263,100116,88462,43.6,112320,68.8
千葉県成田市,7月,17,198173,175398,111908,96827,46.0,122888,72.8
千葉県成田市,8月,16,199798,182471,90857,81018,47.9,120089,74.0
千葉県成田市,9月,16,156088,142315,72361,64622,39.6,103634,67.8
千葉県成田市,10月,16,198114,180643,108315,97762,47.5,129276,79.6
千葉県成田市,11月,12,140043,133089,65043,61673,55.9,92348,82.0
千葉県成田市,12月,16,186092,171144,82424,74991,45.0,115831,72.1
千葉県木更津市,1月,11,42104,37844,4719,3832,39.9,24842,61.9
千葉県木更津市,2月,11,43336,38503,4382,3661,45.5,29190,80.6
千葉県木更津市,3月,11,61148,54808,4429,4182,57.9,32325,80.6
千葉県木更津市,4月,11,55613,47575,5393,5072,54.5,29347,75.6
千葉県木更津市,5月,11,56880,50187,5298,5051,53.9,29748,74.2
千葉県木更津市,6月,11,53908,48295,4918,4657,52.8,30501,78.6
千葉県木更津市,7月,11,61143,54224,6205,5505,57.9,30874,77.0
千葉県木更津市,8月,10,71512,63348,4793,4545,70.1,30828,82.5
千葉県木更津市,9月,10,49438,44499,4612,4270,53.2,28964,82.5
千葉県木更津市,10月,11,51206,44999,5286,4907,48.5,28685,71.4
千葉県木更津市,11月,12,57628,51023,4471,4158,54.5,28438,68.4
千葉県木更津市,12月,11,53661,47815,907,578,50.8,31018,77.2
千葉県柏市,1月,10,31596,23847,2462,1283,41.3,26637,63.3
千葉県柏市,2月,11,40356,30369,2824,1473,46.7,28036,60.1
千葉県柏市,3月,10,43026,30841,4457,2197,49.5,35680,77.9
千葉県柏市,6月,10,32882,24140,4585,2384,39.1,27250,61.5
千葉県柏市,7月,10,35667,26708,4462,2074,41.0,28122,61.4
千葉県柏市,9月,10,34796,28312,2441,1330,41.4,27961,63.1
千葉県柏市,12月,10,39929,32200,1997,1464,45.9,32824,71.6
千葉県浦安市,1月,27,703590,529794,102112,60055,63.2,269772,83.6
千葉県浦安市,2月,26,614852,469005,59514,34809,68.1,236649,89.9
千葉県浦安市,3月,25,652716,491143,72918,42752,71.6,244729,91.4
千葉県浦安市,4月,26,653813,468290,149728,86382,70.6,231842,85.9
千葉県浦安市,5月,25,579878,430562,89132,51795,63.4,236776,88.6
千葉県浦安市,6月,24,562067,418570,121554,64953,64.0,220943,86.4
千葉県浦安市,7月,25,557618,402063,137032,71683,55.1,216517,73.7
千葉県浦安市,8月,22,599423,446201,82817,45329,62.1,218911,78.8
千葉県浦安市,9月,24,566798,426944,70616,39718,65.2,197068,77.7
千葉県浦安市,10月,19,477161,360121,80895,44528,70.0,189373,91.7
千葉県浦安市,11月,22,609790,466560,63496,36478,71.2,234003,94.8
千葉県浦安市,12月,22,608169,458439,85723,49332,70.9,235403,94.0
千葉県長生郡白子町,1月,10,7874,6801,181,47,12.6,2651,22.9
千葉県館山市,3月,11,18078,15372,60,37,42.4,8821,65.9
千葉県館山市,4月,10,11361,9703,91,56,31.2,6228,53.0
千葉県館山市,5月,10,13196,11273,145,112,32.3,6634,52.7
千葉県館山市,6月,11,12232,10807,180,130,29.7,7014,54.1
千葉県館山市,7月,11,18452,16000,137,80,43.3,8726,65.2
千葉県館山市,8月,11,25181,21165,207,89,59.1,10559,78.8
千葉県館山市,10月,11,11310,9941,138,69,27.1,6506,50.7
千葉県館山市,11月,10,11267,9467,46,24,31.7,5842,52.1
千葉県館山市,12月,10,11810,9959,71,57,33.0,6793,59.1
千葉県鴨川市,1月,22,43123,38079,219,173,27.5,16939,52.9
千葉県鴨川市,2月,20,42784,36793,74,50,31.7,16639,61.5
千葉県鴨川市,3月,20,61672,48969,196,129,41.2,20908,69.8
千葉県鴨川市,4月,20,45859,38555,286,183,31.7,17585,60.7
千葉県鴨川市,5月,20,46597,40485,279,204,31.2,17346,57.9
千葉県鴨川市,6月,20,42356,37778,834,600,27.7,16927,55.8
千葉県鴨川市,7月,21,63959,54218,157,120,39.8,21109,65.7
千葉県鴨川市,8月,19,78996,65459,126,84,54.4,22415,80.2
千葉県鴨川市,9月,19,47541,41428,221,182,33.4,17683,62.6
千葉県鴨川市,10月,22,54063,48487,494,385,33.1,20881,63.5
千葉県鴨川市,11月,19,56277,49650,356,244,37.9,20767,70.7
